id,title,overview,tagline,genres_str,genres_names,keywords_names,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,production_companies_names,cast_names,original_language,status,combined_features
256924,Danny Collins,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,A letter from John Lennon changed his life,Comedy|Drama|Music,"['Comedy', 'Drama', 'Music']","['rock star', 'middle age']",2015-03-19,2015.0,10000000,10835752,107.0,16.318608,6.6,183,"['Big Indie Pictures', 'ShivHans Pictures']","['Al Pacino', 'Annette Bening', 'Jennifer Garner', 'Bobby Cannavale', 'Christopher Plummer']",en,Released,comedy drama music rock star middle age al pacino annette bening jennifer garner big indie pictures shivhans pictures
82532,"Jeff, Who Lives at Home","Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",The first step to finding your destiny is leaving your mother's basement.,Drama|Comedy,"['Drama', 'Comedy']","['slacker', 'basement', 'destiny', 'glue', 'stoner', 'wrong number', 'mumblecore']",2011-09-13,2011.0,10000000,4417580,83.0,10.409155,6.1,217,['Indian Paintbrush'],"['Jason Segel', 'Ed Helms', 'Susan Sarandon', 'Judy Greer', 'Rae Dawn Chong']",en,Released,drama comedy slacker basement destiny glue stoner jason segel ed helms susan sarandon indian paintbrush
10388,The Limey,"The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",Vengeance knows no boundaries.,Action|Crime|Drama|Mystery|Thriller,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['prison', 'release from prison', 'suitcase', 'record producer', 'investigation', 'daughter', 'loss', 'revenge', 'stakeout', 'ex-con']",1999-05-15,1999.0,10000000,3193102,89.0,8.902102,6.6,105,['Artisan Entertainment'],"['Terence Stamp', 'Lesley Ann Warren', 'Luis Guzmán', 'Barry Newman', 'Joe Dallesandro']",en,Released,action crime drama mystery thriller prison release from prison suitcase record producer investigation terence stamp lesley ann warren luis guzmán artisan entertainment
1640,Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",You think you know who you are. You have no idea.,Drama,['Drama'],"['race politics', 'daughter', 'installer', 'police', 'fall', 'car crash', 'racism', 'los angeles', 'bigotry', 'social services']",2004-01-13,2004.0,6500000,98410061,112.0,28.223163,7.2,1149,"['Blackfriars Bridge Films', 'Yari Film Group', 'Bob Yari Productions']","['Sandra Bullock', 'Don Cheadle', 'Matt Dillon', 'Michael Peña', 'Jennifer Esposito']",en,Released,drama race politics daughter installer police fall sandra bullock don cheadle matt dillon blackfriars bridge films yari film group
329440,The Forest,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",Everyone comes here looking for a way out,Horror|Thriller,"['Horror', 'Thriller']","['japan', 'forest']",2016-01-07,2016.0,10000000,40055439,95.0,19.865989,4.8,448,"['Lava Bear Films', 'AI-Film', 'Phantom Four Films']","['Natalie Dormer', 'Taylor Kinney', 'Yukiyoshi Ozawa', 'Eoin Macken', 'Rina Takasaki']",en,Released,horror thriller japan forest natalie dormer taylor kinney yukiyoshi ozawa lava bear films ai-film
252512,While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,Life Never Gets Old.,Comedy|Drama|Mystery,"['Comedy', 'Drama', 'Mystery']","['father-in-law', 'marriage', 'documentary filmmaking', 'hipster', 'middle age', 'documentary filmmaker', 'generation-x', 'generation-z', 'psychedelic drug']",2015-04-03,2015.0,10000000,7587485,97.0,19.263477,5.8,383,"['Scott Rudin Productions', 'A24']","['Ben Stiller', 'Naomi Watts', 'Adam Driver', 'Amanda Seyfried', 'Charles Grodin']",en,Released,comedy drama mystery father-in-law marriage documentary filmmaking hipster middle age ben stiller naomi watts adam driver scott rudin productions a24
9613,Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",The only thing worse than losing your mind... is finding it again.,Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']","['secret', 'asylum', 'bed and breakfast place', 'past', 'psychopath']",2002-12-13,2002.0,0,0,98.0,6.948401,6.4,168,"['Téléfilm Canada', 'Capitol Films', 'Canadian Film or Video Production Tax Credit (CPTC)']","['Ralph Fiennes', 'Miranda Richardson', 'Gabriel Byrne', 'Lynn Redgrave', 'John Neville']",en,Released,drama mystery thriller secret asylum bed and breakfast place past psychopath ralph fiennes miranda richardson gabriel byrne téléfilm canada capitol films
68812,The Iceman,"The true story of Richard Kuklinski, the notorious contract killer and family man.",Loving husband. Devoted father. Ruthless killer.,Thriller|Crime|Drama,"['Thriller', 'Crime', 'Drama']","['new jersey', 'restaurant', 'hitman', 'van', 'arrest', 'psychopath', 'based on true story', 'jail', 'serial murder', 'stabbing']",2012-09-01,2012.0,20000000,1969193,105.0,19.494703,6.4,365,"['Bleiberg Entertainment', 'Millennium Films']","['Michael Shannon', 'Winona Ryder', 'Ray Liotta', 'Chris Evans', 'David Schwimmer']",en,Released,thriller crime drama new jersey restaurant hitman van arrest michael shannon winona ryder ray liotta bleiberg entertainment millennium films
73567,Killer Joe,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']","['trailer park', 'gun', 'texas', 'deal', 'psychopath', 'sexual humiliation', 'money', 'lingerie', 'arson', 'police detective']",2011-09-10,2011.0,10000000,3665069,102.0,16.436178,6.5,425,"['Voltage pictures', 'Worldview Entertainment', 'ANA Media']","['Matthew McConaughey', 'Emile Hirsch', 'Thomas Haden Church', 'Gina Gershon', 'Juno Temple']",en,Released,crime drama thriller trailer park gun texas deal psychopath matthew mcconaughey emile hirsch thomas haden church voltage pictures worldview entertainment
41479,The Joneses,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.","They're not just living the American dream, they're selling it.",Comedy|Drama,"['Comedy', 'Drama']","['independent film', 'duringcreditsstinger']",2009-09-13,2009.0,10000000,7022728,96.0,14.979375,6.1,210,"['Echo Lake Productions', 'Premiere Picture']","['David Duchovny', 'Demi Moore', 'Amber Heard', 'Benjamin Hollingsworth', 'Lauren Hutton']",en,Released,comedy drama independent film duringcreditsstinger david duchovny demi moore amber heard echo lake productions premiere picture
1989,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls.",How do you say goodbye to someone you can't imagine living without?,Drama|Romance,"['Drama', 'Romance']","['usa', 'kaffeehaus', 'poker', 'lovesickness', 'waitress', 'bar', 'night life', 'night', 'melancholy', 'approach']",2007-05-16,2007.0,10000000,21786738,111.0,10.733761,6.0,190,"['Block 2 Pictures', 'Jet Tone Production', 'StudioCanal']","['Norah Jones', 'Jude Law', 'Natalie Portman', 'David Strathairn', 'Rachel Weisz']",en,Released,drama romance usa kaffeehaus poker lovesickness waitress norah jones jude law natalie portman block 2 pictures jet tone production
11770,Shaolin Soccer,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,Get ready to kick some grass!,Action|Comedy,"['Action', 'Comedy']","['martial arts', 'stadium', 'champion', 'shaolin', 'steel helmet', 'soccer']",2001-07-12,2001.0,0,42776760,113.0,17.54768,6.6,491,"['Star Overseas', 'Universe Entertainment']","['Stephen Chow', 'Ng Man-Tat', 'Patrick Tse Yin', 'Zhao Wei', 'Wong Yat-Fei']",cn,Released,action comedy martial arts stadium champion shaolin steel helmet stephen chow ng man-tat patrick tse yin star overseas universe entertainment
101173,Coriolanus,"Caius Martius, aka Coriolanus, is an arrogant and fearsome general who has built a career on protecting Rome from its enemies. Pushed by his ambitious mother to seek the position of consul, Coriolanus is at odds with the masses and unpopular with certain colleagues. When a riot results in his expulsion from Rome, Coriolanus seeks out his sworn enemy, Tullus Aufidius. Together, the pair vow to destroy the great city.",Nature teaches beasts to know their friends.,Drama|Thriller,"['Drama', 'Thriller']","['senate', 'general', 'market', 'rivalry', 'tragedy', 'tears', 'scar', 'stabbing', 'truce', 'flag']",2011-02-14,2011.0,7700000,1072602,123.0,7.554799,5.9,131,"['BBC Films', 'Synchronistic Pictures', 'Icon Entertainment International']","['Gerard Butler', 'Ralph Fiennes', 'Lubna Azabal', 'Ashraf Barhom', 'Jessica Chastain']",en,Released,drama thriller senate general market rivalry tragedy gerard butler ralph fiennes lubna azabal bbc films synchronistic pictures
20178,World's Greatest Dad,"Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who won’t give his father the time of day. He is dating Claire (Alexie Gilmore), the school’s adorable art teacher, but she doesn’t want to get serious --",Lance Clayton is about to get everything he deserves.,Comedy|Romance,"['Comedy', 'Romance']","['male nudity', 'poetry', 'adolescence', 'lie', 'nudity', 'rejection', 'high school', 'independent film', 'teacher', 'vulgarity']",2009-08-20,2009.0,10000000,295750,99.0,9.805551,6.5,177,"['Magnolia Pictures', 'Jerkschool Productions']","['Robin Williams', 'Alexie Gilmore', 'Daryl Sabara', 'Geoff Pierson', 'Henry Simmons']",en,Released,comedy romance male nudity poetry adolescence lie nudity robin williams alexie gilmore daryl sabara magnolia pictures jerkschool productions
5072,Severance,"Members (Danny Dyer, Laura Harris, Tim McInnerny) of the Palisades Defense Corp. sales group arrive in Europe for a team-building exercise. A fallen tree blocks the route, and they must hike to their destination. However, a psychotic killer lurks in the woods, and he has a horrible fate in mind for each of the co-workers.",The Company Is Making Cutbacks,Horror|Comedy|Thriller,"['Horror', 'Comedy', 'Thriller']","['will to survive', 'killer', 'forced retirement', 'defence company', 'jump the shark', 'team building']",2006-05-19,2006.0,0,0,96.0,12.898984,6.4,169,"['Qwerty Films', 'Dan Films', 'Isle of Man Film']","['Danny Dyer', 'Laura Harris', 'Toby Stephens', 'Tim McInnerny', 'Babou Ceesay']",en,Released,horror comedy thriller will to survive killer forced retirement defence company jump the shark danny dyer laura harris toby stephens qwerty films dan films
31007,Welcome to the Rileys,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",,Drama,['Drama'],"['prostitute', 'rape', 'stripper', 'independent film', 'teenage girl', 'smoking marijuana']",2010-10-29,2010.0,0,42145,110.0,6.085879,6.4,139,"['Destination Films', 'Scott Free Productions', 'Film Rites']","['Kristen Stewart', 'James Gandolfini', 'Melissa Leo', 'Joe Chrest', 'Ally Sheedy']",en,Released,drama prostitute rape stripper independent film teenage girl kristen stewart james gandolfini melissa leo destination films scott free productions
